X;Y;OBJECTID;StopID;EasyGo;Street;CrossStreet;Easting;Northing;Longitude;Latitude;Municipality;Status;RMWID
537657.0201;4812987.3978;6096;13381;6005;Laurier-Waterloo Park Station;ION platform - Southbound;537657.137;4812987.534;-80.534441;43.468853;Waterloo;Active;BS13381
540047.6497;4815848.0481;6264;11857;2801;Lee Ave;Dansbury Dr;540047.64971353;4815848.04805728;-80.50467795;43.49448503;Waterloo;Active;BS11857
540067.1429;4815710.776;3885;11877;2821;Lee Ave;Dunvegan Dr;540067.14288945;4815710.77599861;-80.50444696;43.49324799;Waterloo;Active;BS11877
540068.4127;4815740.9898;4300;11856;2800;Lee Ave;Dunvegan Dr;540068.41274947;4815740.98984867;-80.50442903;43.49351997;Waterloo;Active;BS11856
542992.5605;4807916.7565;7519;13702;1032;Lennox Lewis Way;Activa Sportsplex;542992.862;4807916.892;-80.468878;43.422909;Kitchener;Active;BS13702
543009.198;4807917.3654;7563;13969;1669;Lennox Lewis Way;Activa Sportsplex;543009.198;4807917.3654;-80.46867573;43.42291281;Kitchener;Active;BS13969
542931.0472;4808011.5009;8454;14907;5054;Lennox Lewis Way;Ardelt Ave;542931.0472;4808011.5009;-80.46963375;43.42376489;Kitchener;Detour;BS14907
542824.8193;4808107.7921;4204;13843;2085;Lennox Lewis Way;Hayward Ave;542824.8193;4808107.7921;-80.47093847;43.42463798;Kitchener;Active;BS13843
542829.6929;4808119.1392;7572;13971;1670;Lennox Lewis Way;Hayward Avenue;542829.6929;4808119.1392;-80.47087738;43.42473987;Kitchener;Active;BS13971
540016.6124;4816240.1283;4577;12764;3749;Lexington Rd;Bridge St;540016.6123556;4816240.12825049;-80.50503298;43.49801697;Waterloo;Active;BS12764
540054.3136;4816292.7091;5230;12784;3768;Lexington Rd;Bridge St;540055.083;4816292.432;-80.504553;43.498486;Waterloo;Active;BS12784
539425.3194;4815680.0023;5456;11873;2817;Lexington Rd;Davenport Rd;539425.31935282;4815680.00226252;-80.51238702;43.49300503;Waterloo;Active;BS11873
539409.714;4815684.8091;6187;12970;3900;Lexington Rd;Davenport Rd;539409.71396459;4815684.80906934;-80.51257968;43.49304914;Waterloo;Active;BS12970
539409.1187;4815699.4339;6510;13058;2804;Lexington Rd;Davenport Rd;539408.93;4815699.238;-80.512588;43.493179;Waterloo;Active;BS13028
539058.738;4815367.1095;4600;12785;3769;Lexington Rd;Dearborn Blvd;539058.606;4815367.242;-80.516945;43.490208;Waterloo;Active;BS12785
539058.3298;4815342.231;5312;12763;3748;Lexington Rd;Dearborn Blvd;539058.32980658;4815342.23101488;-80.51695004;43.48998301;Waterloo;Active;BS12763
538937.2313;4815071.3162;6914;12786;3770;Lexington Rd;Dearborn Blvd;538937.23133725;4815071.31615881;-80.51846704;43.48755001;Waterloo;Active;BS12786
538956.9801;4815012.898;5580;13012;3622;Lexington Rd;Dearborn Pl;538956.98013434;4815012.89804965;-80.51822699;43.48702298;Waterloo;Active;BS13012
539601.1455;4815851.7373;4742;12700;3677;Lexington Rd;Dunvegan Dr;539601.14549075;4815851.73730635;-80.51019998;43.49454204;Waterloo;Active;BS12700
539588.8427;4815854.2168;5868;11859;2803;Lexington Rd;Dunvegan Dr;539588.84269106;4815854.21680165;-80.51035196;43.49456502;Waterloo;Active;BS11859
539899.0432;4816148.0544;4981;13372;3764;Lexington Rd;Lee Ave;539899.11;4816148.229;43.497196;-80.506493;Waterloo;Active;BS13372
539843.73;4816079.8409;6126;11875;2819;Lexington Rd;Lee Ave;539843.72998409;4816079.84087652;-80.50718303;43.49658299;Waterloo;Active;BS11875
539964.1028;4814462.6001;4941;11850;2794;Lincoln Rd;Bluevale St N;539964.10281912;4814462.60006122;-80.50581296;43.48201495;Waterloo;Active;BS11850
539646.9669;4813618.7426;5500;13232;4059;Lincoln Rd;Ellis Cres;539646.702;4813618.743;-80.509799;43.474434;Waterloo;Active;BS13232
539628.7106;4813608.4238;6913;13233;4060;Lincoln Rd;Ellis Cres;539628.711;4813608.688;-80.510022;43.474344;Waterloo;Active;BS13233
539688.242;4813830.4097;4613;13230;4062;Lincoln Rd;Marshall St;539687.977;4813830.145;-80.509273;43.476335;Waterloo;Active;BS13230
539691.9918;4813788.0347;7399;13231;4061;Lincoln Rd;Marshall St;539691.9918;4813788.0347;-80.50922687;43.47595566;Waterloo;Active;BS13231
539827.7083;4814210.2414;6035;11883;2827;Lincoln Rd;Mayfield Ave;539827.70830862;4814210.24142808;-80.50751798;43.47974999;Waterloo;Active;BS11883
539808.9078;4814148.1541;6644;11849;2793;Lincoln Rd;Mayfield Rd;539808.90778363;4814148.15406579;-80.50775498;43.47919196;Waterloo;Active;BS11849
539887.5402;4814526.0072;5243;11882;2826;Lincoln Rd;University Ave E;539887.54015484;4814526.00715489;-80.50675503;43.48258996;Waterloo;Active;BS11882
539817.9122;4814607.7805;7111;11851;2795;Lincoln Rd;University Ave E;539817.9122456;4814607.78051015;-80.50761003;43.48332996;Waterloo;Active;BS11851
539342.4838;4813265.5761;4373;13234;4057;Lincoln Rd;Weber St N;539342.484;4813265.576;-80.513586;43.47127;Waterloo;Active;BS13234
539370.2651;4813265.2586;6831;13235;4058;Lincoln Rd;Weber St N;539370.583;4813265.1;-80.513239;43.471264;Waterloo;Active;BS13235
558254.6801;4799883.7575;3928;11270;2222;Lisbon Pines Dr;Champlain Blvd;558254.68006532;4799883.75754245;-80.28120497;43.34954995;Cambridge;Detour;BS11270
558297.9212;4799558.4459;8300;14733;4168;Lisbon Pines Dr;Madeira Cres;558297.9212;4799558.4459;-80.28070606;43.34661755;Cambridge;Detour;BS14733
558335.11;4799363.2335;4747;11272;2224;Lisbon Pines Dr;Myers Rd;558335.11003058;4799363.23349362;-80.28026801;43.344857;Cambridge;Detour;BS11272
558352.4629;4799357.2814;7940;14375;4112;Lisbon Pines Dr;Myers Rd;558352.4629;4799357.2814;-80.28005457;43.34480207;Cambridge;Detour;BS14375
558288.2736;4799540.8673;5339;11271;2223;Lisbon Pines Dr;Santa Maria Dr;558288.27363498;4799540.86733676;-80.28082695;43.34646002;Cambridge;Detour;BS11271
544589.403;4811798.6023;5962;11446;2394;Lorraine Av;River Rd E;544589.40303089;4811798.60231025;-80.44883802;43.45776701;Kitchener;Active;BS11446
544636.528;4811805.3509;4495;11425;2373;Lorraine Ave;Baird Ave;544636.52803104;4811805.35093659;-80.44825499;43.45782497;Kitchener;Active;BS11425
542493.6204;4808612.9127;7751;14174;8008;Lot 42;Ardelt Pl;542493.6204;4808612.9127;-80.47499065;43.42920496;Kitchener;Active;BS14174
527297.4132;4805480.371;8127;14550;5038;Louisa St;Brewery St;527297.4132;4805480.371;-80.66289245;43.40170651;Wilmot;Detour;BS14550
527320.7117;4805477.9416;8129;14551;5039;Louisa St;Brewery St;527320.7117;4805477.9416;-80.66260485;43.40168379;Wilmot;Detour;BS14551
540981.5837;4803326.395;6008;13880;3633;Ludolph St;Huron Rd;540981.5837;4803326.395;-80.49406747;43.38168887;Kitchener;Active;BS13880
540962.2548;4803321.2891;6497;13867;3703;Ludolph St;Huron Rd;540962.2548;4803321.2891;-80.49430647;43.38164396;Kitchener;Active;BS13867
540895.2243;4803664.3548;4975;13883;3635;Ludolph St;Olivia St;540895.2243;4803664.3548;-80.49510832;43.38473662;Kitchener;Active;BS13883
540884.0542;4803664.1421;7224;13865;3701;Ludolph St;Olivia St;540884.0542;4803664.1421;-80.49524623;43.38473532;Kitchener;Active;BS13865
540920.2483;4803505.063;4522;13866;3702;Ludolph St;West Oak Trail;540920.2483;4803505.063;-80.49481129;43.38330097;Kitchener;Active;BS13866
540931.3833;4803514.3377;7232;13881;3634;Ludolph St;West Oak Trail;540931.3833;4803514.3377;-80.49467313;43.38338388;Kitchener;Active;BS13881
556220.6282;4800673.0969;5295;11352;2303;Main St;Arthur White Ave;556220.62817775;4800673.09687471;-80.30622001;43.35681203;Cambridge;Active;BS11352
556473.553;4800644.7726;6271;11351;2302;Main St;Cathay St;556473.55295984;4800644.77264002;-80.30310198;43.35653803;Cambridge;Active;BS11351
557295.4253;4800738.6737;4581;10534;1506;Main St;Dundas St N;557295.4253;4800738.6737;-80.29295081;43.35732126;Cambridge;Active;BS10534
556984.35;4800655.1605;4584;10535;1507;Main St;Elgin St S;556984.35;4800655.1605256;-80.296798;43.35659298;Cambridge;Active;BS10535
555873.7585;4800900.6706;7280;11172;2125;Main St;Harris St;555873.75849159;4800900.67055275;-80.31047698;43.35888696;Cambridge;Active;BS11172
556662.3498;4800618.8079;6414;11350;2301;Main St;Lowrey Ave N;556662.34981084;4800618.80792507;-80.30077503;43.35629003;Cambridge;Active;BS11350
555647.7399;4800891.1425;7457;11260;2212;Main St;Mill St;555647.73989943;4800891.14249215;-80.31326698;43.35881795;Cambridge;Active;BS11260
557560.5779;4800805.2;5072;10533;1505;Main St;South Cambridge Mall;557560.5779;4800805.1999855;-80.28967197;43.35789997;Cambridge;Active;BS10533
556078.7502;4800709.2295;6144;11353;2304;Main St;Spruce St;556078.75018079;4800709.22952002;-80.307967;43.35714797;Cambridge;Active;BS11353
555501.2772;4800914.2678;6196;11234;2186;Main St;Water St N;555501.27721304;4800914.26778507;-80.31507197;43.35903701;Cambridge;Active;BS11234
544688.7565;4805841.5514;4474;10789;1757;Manitou Dr;334 Manitou Dr;544688.7565;4805841.5514;-80.4480976;43.40412386;Kitchener;Active;BS10789
544567.857;4806833.43;5977;10893;1860;Manitou Dr;Bleams Rd;544567.877;4806833.815;-80.449509;43.413065;Kitchener;Active;BS10893
544592.5943;4806731.286;7535;13956;2055;Manitou Dr;Bleams Rd;544591.957;4806731.279;-80.44922;43.412141;Kitchener;Active;BS13956
544724.4104;4805489.591;5372;10737;1705;Manitou Dr;Cayuga Dr;544724.118;4805489.337;-80.44769;43.40095;Kitchener;Active;BS10737
544472.0947;4807179.257;3986;10891;1858;Manitou Dr;Cress Lane;544472.14;4807178.888;-80.450664;43.416178;Kitchener;Active;BS10891
544275.8136;4807410.8054;4540;10890;1857;Manitou Dr;Fairway Rd;544275.81357231;4807410.80543362;-80.45307004;43.41827796;Kitchener;Active;BS10890
544778.9784;4805344.0112;5552;10788;1756;Manitou Dr;Homer Watson Blvd;544778.9784;4805344.0112;-80.44702417;43.39963861;Kitchener;Active;BS10788
544625.3563;4806213.9657;5034;10734;1703;Manitou Dr;Sasaga Dr;544625.3563;4806213.9657;-80.44885015;43.40748087;Kitchener;Active;BS10734
544665.9999;4805806.4165;5902;10736;1704;Manitou Dr;Sasaga Dr;544665.9999;4805806.4165;-80.4483815;43.40380886;Kitchener;Active;BS10736
544651.2551;4806155.9509;5268;10790;1758;Manitou Dr;Wabanaki Dr;544651.25510895;4806155.95085564;-80.44853503;43.40695695;Kitchener;Active;BS10790
544473.6891;4807200.5382;4356;10883;1850;Manitou Dr;Webster Rd;544473.68909788;4807200.53823289;-80.45064296;43.416373;Kitchener;Active;BS10883
558128.4345;4800492.894;8163;14587;4201;Maple Bush Dr;Critcher Ave;558128.4345;4800492.894;-80.28269798;43.3550443;Cambridge;Active;BS14587
557938.6809;4800373.0225;8165;14586;4200;Maple Bush Dr;Dundas St S;557938.6809;4800373.0225;-80.28505203;43.35397965;Cambridge;Active;BS14586
558188.5235;4800526.2516;8166;14584;4117;Maple Bush Dr;Ferncliffe St;558188.5235;4800526.2516;-80.281953;43.35533999;Cambridge;Active;BS14584
557942.4701;4800411.0167;8161;14585;4118;Maple Bush Dr;Chester Dr;557942.4701;4800411.0167;-80.28500125;43.35432145;Cambridge;Active;BS14585
558405.736;4800558.9792;8160;14588;4202;Maple Bush Dr;Nottinghill Dr;558405.736;4800558.9792;-80.27926932;43.3556178;Cambridge;Active;BS14588
553719.6279;4809281.7576;4889;13820;4100;Maple Grove Rd;Beaverdale Rd;553719.628;4809282.075;-80.336236;43.434509;Cambridge;Active;BS13820
553675.019;4809236.1963;6022;13821;4101;Maple Grove Rd;Beaverdale Rd;553675.495;4809236.196;-80.336785;43.434099;Cambridge;Active;BS13821
551448.6446;4808436.9899;5041;13676;1020;Maple Grove Rd;Boxwood Dr;551448.482;4808437.352;-80.364376;43.427063;Cambridge;Active;BS13676
551491.7537;4808414.5622;7218;13677;1021;Maple Grove Rd;Boxwood Dr;551491.754;4808414.562;-80.363843;43.426855;Cambridge;Active;BS13677
553010.3104;4808882.2589;7765;14183;4103;Maple Grove Rd;Compass Trail;553010.3104;4808882.2589;-80.34503815;43.43095979;Cambridge;Active;BS14183
552992.5921;4808901.8755;7767;14182;4102;Maple Grove Rd;Compass Trail;552992.5921;4808901.8755;-80.34525515;43.43113767;Cambridge;Active;BS14182
550338.12;4808132.1174;6947;13718;1036;Maple Grove Rd;Fountain St N;550337.927;4808132.031;-80.378124;43.424389;Cambridge;Active;BS13718
550099.33;4808085.8395;6995;11367;2317;Maple Grove Rd;Fountain St N;5550099.447;4808085.813;-80.381074;43.423989;Cambridge;Active;BS11367
550325.5677;4808153.9126;7773;14195;1035;Maple Grove Rd;Fountain St N;550325.5677;4808153.9126;-80.37827429;43.42458701;Cambridge;Active;BS14195
550434.1856;4808183.0493;8361;14806;5004;Maple Grove Rd;Fountain St N (Temporary Stop);550434.1856;4808183.0493;-80.3769298;43.42484205;Cambridge;Detour;BS14806
550099.2805;4808059.0495;8362;14805;5002;Maple Grove Rd;Fountain St N (Temporary Stop);550099.2805;4808059.0495;-80.3810784;43.42374804;Cambridge;Detour;BS14805
550438.4493;4808161.2269;8363;14807;5003;Maple Grove Rd;Fountain St N (Temporary Stop);550438.4493;4808161.2269;-80.37687915;43.42464528;Cambridge;Detour;BS14807
549610.6893;4807254.4842;4768;13052;3939;Maple Grove Rd;Cherry Blossom Rd;549610.6892956;4807254.48415617;-80.38718713;43.41653631;Cambridge;Active;BS13294
549576.8986;4807256.9172;4915;13348;2318;Maple Grove Rd;Cherry Blossom Rd;549576.899;4807256.388;-80.387604;43.416556;Cambridge;Active;BS13348
549641.6134;4807322.4533;5779;13332;1288;Maple Grove Rd;Cherry Blossom Rd;549641.746;4807322.453;-80.386797;43.417146;Cambridge;Active;BS13332
549881.2726;4807856.8546;5910;12601;3531;Maple Grove Rd;Saltsman Dr;549881.27255801;4807856.85464159;-80.38378995;43.42194204;Cambridge;Active;BS12601
549899.9928;4807833.1398;6825;13331;1287;Maple Grove Rd;Saltsman Dr;549900.204;4807833.14;-80.383558;43.421727;Cambridge;Active;BS13331
550641.6946;4808242.5465;4468;13039;3649;Maple Grove Rd;Vondrau Dr;550641.399;4808242.513;-80.374365;43.425363;Cambridge;Active;BS13039
550751.91;4808244.7857;5895;12893;3849;Maple Grove Rd;Vondrau Dr;550751.91002801;4808244.78567935;-80.37299908;43.42537646;Cambridge;Active;BS12893
540724.7407;4812609.6572;6091;11544;2491;Margaret Ave;Fairfield Ave;540724.74072621;4812609.65722237;-80.49654596;43.46529003;Kitchener;Active;BS11544
540734.2729;4812585.1622;6574;11524;2471;Margaret Ave;Fairfield Ave;540734.27292222;4812585.16220826;-80.49642995;43.46506896;Kitchener;Active;BS11524
540886.5242;4812396.8405;4232;11525;2472;Margaret Ave;Guelph St;540886.5241913;4812396.84054059;-80.49456197;43.463365;Kitchener;Active;BS11525
540935.1349;4812357.0808;6880;11714;2659;Margaret Ave;Guelph St;540935.106;4812356.991;-80.493964;43.463004;Kitchener;Active;BS11714
541431.1457;4811536.9956;8256;14688;5001;Margaret Ave;Maynard Ave;541431.1457;4811536.9956;-80.48789499;43.45559301;Kitchener;Detour;BS14688
541606.5183;4811437.5658;4952;11709;2654;Margaret Ave;Queen St N;541606.51833186;4811437.56579819;-80.48573499;43.45468801;Kitchener;Active;BS11709
541612.6862;4811421.719;6001;11898;2841;Margaret Ave;Queen St N;541612.68622339;4811421.71902376;-80.48565996;43.45454498;Kitchener;Active;BS11898
541355.4901;4811577.5073;4220;11897;2840;Margaret Ave;Victoria St N;541355.49009395;4811577.5073135;-80.48882701;43.45596195;Kitchener;Active;BS11897
541323.6083;4811668.284;5467;11711;2656;Margaret Ave;Victoria St N;541323.127;4811668.864;-80.48922;43.456786;Kitchener;Active;BS11711
541363.8071;4811584.4574;6297;13608;2690;Margaret Ave;Victoria St N;541363.868;4811584.484;-80.488723;43.456024;Kitchener;Active;BS13608
541214.4284;4811875.7366;5014;11896;2839;Margaret Ave;Wellington St;541214.42843558;4811875.73660979;-80.49054799;43.45865499;Kitchener;Active;BS11896
541210.9569;4811913.6989;5720;11712;2657;Margaret Ave;Wellington St;541210.95693513;4811913.69888268;-80.49058803;43.458997;Kitchener;Active;BS11712
541049.025;4812107.3995;5080;11713;2658;Margaret Ave;Wilhelm St;541049.02504484;4812107.39945549;-80.49257502;43.46074998;Kitchener;Active;BS11713
541031.4119;4812103.9602;5282;11895;2838;Margaret Ave;Wilhelm St;541031.41192143;4812103.96015555;-80.49279299;43.46071998;Kitchener;Active;BS11895
541191.2187;4811926.8436;8372;14818;5017;Margaret Ave ;Louisa St;541191.2187;4811926.8436;-80.49083101;43.45911644;Kitchener;Detour;BS14818
540230.9466;4805828.8574;5259;12012;2954;Max Becker Dr;Commonwealth St;540230.94658639;4805828.85743456;-80.50314996;43.40426199;Kitchener;Active;BS12012
540203.0921;4805815.1402;7138;12060;3001;Max Becker Dr;Commonwealth St;540203.09212436;4805815.14022666;-80.50349496;43.40413997;Kitchener;Active;BS12060
539830.8665;4805728.8678;6352;12059;3000;Max Becker Dr;Copper Leaf Dr;539830.86646699;4805728.86778716;-80.50809804;43.40338303;Kitchener;Active;BS12059
539884.819;4805753.6128;7330;12013;2955;Max Becker Dr;Copper Leaf St;539884.81902622;4805753.6127504;-80.50742995;43.40360297;Kitchener;Active;BS12013
540478.2543;4805992.3733;3935;12061;3002;Max Becker Dr;Fischer-Hallman Rd;540477.911;4805992.323;-80.500088;43.405721;Kitchener;Active;BS12061
540461.6065;4806013.8616;5060;12011;2953;Max Becker Dr;Fischer-Hallman Rd;540461.474;4806013.729;-80.500289;43.405914;Kitchener;Active;BS12011
556469.7351;4799519.3317;6710;11325;2276;McDonald Ave;Dorset Rd;556469.73513393;4799519.33172027;-80.30326502;43.346405;Cambridge;Active;BS11325
538661.331;4807752.5424;6451;13554;3461;McGarry Dr;Forestwood Dr;538661.266;4807752.687;-80.522399;43.421667;Kitchener;Active;BS13554
538417.7062;4807630.3332;5244;13540;3472;McGarry Dr;Meadowbrook Dr;538417.7062;4807630.3332;-80.52541597;43.42057781;Kitchener;Active;BS13540
538462.9056;4807639.4989;6076;12401;3337;McGarry Dr;Meadowbrook Dr;538462.90563581;4807639.49888373;-80.52485698;43.42065801;Kitchener;Active;BS12401
538660.6657;4807739.4685;4571;12402;3338;McGarry Dr;Pinehurst Cres;538660.66571956;4807739.46853519;-80.522407;43.42154798;Kitchener;Active;BS12402
538177.2696;4807502.8267;7213;12399;3335;McGarry Dr;Royal Orchard Dr;538177.26958939;4807502.82670295;-80.52839495;43.41944201;Kitchener;Active;BS12399
538152.7547;4807513.3446;7347;12381;3317;McGarry Dr;Royal Orchard Dr;538152.7546943;4807513.34456207;-80.52869704;43.41953796;Kitchener;Active;BS12381
542080.2503;4805686.3164;4693;10811;1779;McIntyre Dr;221 McIntyre Dr;542080.25033251;4805686.31644837;-80.48032303;43.40287703;Kitchener;Active;BS10811
542321.5485;4805701.7033;7391;10810;1778;McIntyre Dr;McBrine Dr;542321.54847414;4805701.70331641;-80.47734201;43.403002;Kitchener;Active;BS10810
542559.9606;4805866.7897;4991;10809;1777;McIntyre Dr;Strasburg Rd;542559.96057027;4805866.78971355;-80.47438497;43.40447495;Kitchener;Active;BS10809
541698.0637;4805748.3538;7264;10812;1780;McIntyre Dr;Trillium Dr;541698.06369523;4805748.35382083;-80.48503799;43.40345697;Kitchener;Active;BS10812
556157.6584;4799871.9775;8250;14678;4209;McKay St;Ballantyne Ave;556157.6584;4799871.9775;-80.3070791;43.34960357;Cambridge;Active;BS14678
556206.4948;4799672.9604;6991;11323;2274;McKay St;Glenview Ave;556206.49480062;4799672.96044959;-80.30649695;43.34780799;Cambridge;Active;BS11323
556123.8694;4800003.6749;7983;14425;4163;McKay St;South St;556123.8694;4800003.6749;-80.3074825;43.35079189;Cambridge;Active;BS14425
557161.1987;4809580.6838;4699;10252;1243;McMeeken Dr;Kerwood Dr;557161.1987;4809580.68376116;-80.29368295;43.43694298;Cambridge;Active;BS10252
